text,polarity
"يک ضرب المثل قديمي هست که ميگه ""هرچقد پول بدي همون قد آش ميخوري"" در مورد اين دوربين کامپکت دوست داشتني هم صدق ميکنه,و اون اينه که بخاطر wide بودن و قرار دادن محيط گسترده تري تو عکس هاش,وقتي بخواين روي قسمتي از سوژه زوم کنين (مثلا روي چهره افراد) به شدت از کيفيت عکسش کم ميشه و بقول دوستون حالت آبرنگي پيدا ميکنه براي رفع اين مشکلم يا بايد به سوژه مورد نظر نزديک شين (که در اينصورت خيلي از منظره رو از دست ميديد) يا اينکه پول بيشتري خرج کنين.",1
نزدیک‌ترین رقیب این دوربین یعنی Panasonic Lumix FZ-150 توانایی عکاسی با سرعت 12 فریم بر ثانیه تا 12 عکس را داشت.,0
البته کاربران عادی مطمئنا این کیفیت را قابل قبول می‌دانند.,1
به هر صورت همان‌طور که گفتیم، Panasonic Lumix TZ-18 دوربین کامپکت سوپر زوم و پیشرفته ایست که می‌تواند مورد استفاده‌ی عکاسان حرفه‌ای و مبتدی قرار گیرد.,2
وزن این تبلت تنها 588 گرم است و جزو سبک‌ترین تبلت های بازار محسوب می‌شود.,1
I.,0
کلا اين مدل نوت بوک 2 ماهه اومده، من که دارم هيچ گونه مشکلي نداره.,1
در نمای جلویی تبلت،  دوربین 1.3 مگاپیکسلی جهت مکالمات تصویری به همراه سنسورها و البته کلید فیزیکی Home و دو کلید خازنی در طرفین آن  به چشم می‌خورند و در آخر هم دوربین 5 مگاپیکسلی این تبلت که به همراه لوگوی سامسونگ در قسمت پشتی آن خودنمایی می‌کند.,0
اما یکی از ویژگی‌های بسیار مثبت Neo L،  در امکان مکالمه تصویری به واسطه دوربین دوم نصب شده در جلوی گوشی می‌باشد.,1
وجود نمايشگر لمسي بايد در صورتي باشه که پاسخ گويي به اشارات لمسي به سرعت انجام گيرد و الا بيشتر اعصاب خورد کن مي باشد تا کار راه انداز..,0
انحناهای ایجاد شده روی این کنسول نیز به جلوه ظاهری آن افزوده است.,1
چشمی الکترونیکی نیز مثل مدل پیشین است و در حالی که رزولوشن نه چندان بالای 201000 پیکسلی دارد،  100 درصد میدان دید را پوشش می دهد.,0
• کیبورد و تاچ پد G580 دارای یک کیبورد جزیره ای است که با نام کیبورد AccuType نیز شناخته شده و سمت راست این کیبورد بخش عددی جداگانه (Numpad) قرار دارد.,0
این گوشی دارای گواهینامه IPx5/7 می‌باشد که بالاترین گواهی تضمین مقاومت گوشی‌های موبایل در مقابل نفوذ آب می‌باشد.,2
قيمتش مناسبه.,1
یک ویژگی بسیار خوب دیگر در مورد این دوربین،  شارژدهی باتری آن می‌باشد که از مدل پیشین بیشتر است.,2
دوربين مورد نظر را خريداري کرده ام فيلمبرداري با کيفيت فقط شارژ باتري اجازه فيلمبرداري با زمان بالاتر را نميده.,1
خيلي شگفت انگيزه!,2
خلاصه دوستان علاقمند به دوسيم کارته  ها بايد بگم که اين گوشي تا چند وقت مي تونه نيازهاي کامل شما رو مرتفع کنه و راضي نگهتون داره از بابت ال سي دي خيالتون راحته راحت باشه فقط يه مشکل اونم اينه که احساس مي کنيد آيکونهاي گوشي يکم بزرگتره که اونم به خاطره تراکمه که پايينه که عيب محسوب نميشه .,0
به هر حال،  وجود نسخه 4.1 اندروید بر روی هر دستگاهی برای آن یک مزیت را ایجاد می‌نماید.,1
سلام به نظر من بهترينه.,2
ما اين دوربين رو داريم به نظر من کساني که اين دوربين رو ندارند نظر ندهند بهتره در عکس هاي اين دوربين هيچ گونه سايه اي وجود ندارد فکر مردم رو الکي مشغول نکنيد.,0
رو شيشه لنزش خش زياد ميافته و باعث کم شدن کيفيت دوربينش ميشه,-1
به نظر من پيشرفت نکرده، که نکرده بلکه با کشيده شدن اون حس ايفون 4 از دست داده,-2
پیش‌تر و در بررسی گوشی L7 گفته بودیم که ال‌جی برای طراحی آن گوشی،  4 اصل را در نظر گرفته بود که با در نظر گرفتن آن‌ها گوشی را طراحی نموده بود.,0
"گستره‌ی حساسیت سنسور آن نیز از 100 تا 25,600 است.",0
بر روی این صفحه نمایش نیز محافظ Corning Gorilla Glass وجود دارد که وظیفه مراقبت از صفحه نمایش در برابر خش را بر عهده دارد.,0
تست پرینت 5 صفحه ای ما 27 ثانیه به طول انجامید که برابر با چیزی در حدود 11.1 صفحه در دقیقه است.,0
وزن اين گوشي کمتر اعلام شده و در يک بار تست غير همزمان دستي به نظرم tx سبکتر آمد!,0
"سلام

گوشيه خوبيه،  صفحه ي نمايش رو هم که 4اينچ کردن،  اما اينکه نميتونه به حافظه ي ان دسترسي کامل
براي نصب بازي يا کپي و ..",0
کار با گوشي هاي سوني اريکسون يا سوني شما را در ابتدا مجبور ميکند که حداقل يک هفته وقت خود را بر روي کنجکاوي و لذت از برنامه ها، تنوع ، زيبايي و روبرويي با تکنولوژي فوق العاده بگذاريد.,0
با چنین پردازنده قدرتمندی،  اصلا جای تعجب نبود که تجربه کاری فوق العاده روانی حاصل شود.,2
به صفحه 3 اينچي کوچيکش نگاه نکنيد به نظر من اين گوشي از همه لحاظ عاليه هرچي بازي hd ريختم اجرا کرده تا حالا نبوده بازي اجرا نکنه.,2
با استفاده از فن آوری Dual Record نیز می‌توانید در هنگام فیلم برداری به عکاسی نیز بپردازید.,0
کافیست که نرم افزار را نصب کنید،  اسکنر را از حالت قفل در بیاورید،  آن را از طریق کابل به برق و از طریق کابل USB به کامپیوتر وصل نمایید.,0
قبل از خريد رفتم تو يه فروشگاه تا ببينم قيمتش نسبت به سايت چطوريه.,0
بهترين نسخه آندرويد .,2
پس از 14 ماه استفاده واقعا ازش راضي ام بي نظيره,2
زوایای دید این صفحه نمایش واقعا عالیست به طوری که حتی اگر از بالا یا پایین به صفحه نمایش نگاه کنید،  هیچ‌گونه تغییر خاصی در کیفیت صفحه نمایش مشاهده نخواهید کرد.,2
از دیگر قابلیت‌های این دوربین می‌توان به لرزشگیر دست،  قابلیت تشخیص چهره و قابلیت ثبت موقعیت مکانی و زمانی عکس‌ها اشاره کرد.,0
به نظر من حرف نداره.,1
نواقص: باتري بيشتر از يه روز دوام نمياره.,-1
همان‌طور که پیش‌تر گفتیم در دو طرف صفحه نمایش دو بلندگوی استریو قرار دارند.,0
پیچ تنظیم شوتینگ مودها جایی است که می‌توانید Scene Mode‌ یا مودهای صحنه را هم در آن جا بیابید.,0
لنز نیز خطای رنگی نسبتا کمی ایجاد می کند و فقط مقداری خطای رنگی بنفش در مناطق پر کنتراست دیده می شود.,-1
در قسمت بالای بدنه‌ی دوربین نیز یک فلاش Pgr-Up قرار گرفته که در هنگام نیاز می‌توانید از نور آن برای عکاسی در شرایط نوری ضعیف استفاده نمایید.,0
